source,title,processed_text,url,label
https://sntv.so,taliyaha ciidanka dhulka oo kormeer uga tagay ciidamo ku sugan matabaan,taliyaha ciidanka dhulka oo kormeer uga tagay ciidamo ku sugan matabaan,https://sntv.so/2026/01/08/taliyaha-ciidanka-dhulka-oo-kormeer-uga-tagay-ciidamo-ku-sugan-matabaan/,1 = Real News
https://sntv.so,munaasabad lagu dhiirrigelinayo saraakiisha amniga kgs oo lagu qabtay baydhabo,munaasabad lagu dhiirrigelinayo saraakiisha amniga kg oo lagu qabtay baydhabo,https://sntv.so/2026/01/08/munaasabad-lagu-dhiirrigelinayo-saraakiisha-amniga-kgs-oo-lagu-qabtay-baydhabo/,1 = Real News
https://sntv.so,maareeyaha batroolka qaranka oo shaaciyay cadadka shidaalka laga helay soomaaliya,maareeyaha batroolka qaranka oo shaaciyay cadadka shidaalka laga helay soomaaliya,https://sntv.so/2026/01/08/maareeyaha-batroolka-qaranka-oo-shaaciyay-cadadka-shidaalka-laga-helay-soomaaliya/,1 = Real News
https://sntv.so,duqa muqdisho oo ka hadlay dhismaha waddada jamhuuriya ee degmada karaan,duqa muqdisho oo ka hadlay dhismaha waddada jamhuuriya ee degmada karaan,https://sntv.so/2026/01/08/duqa-muqdisho-oo-ka-hadlay-dhismaha-waddada-jamhuuriya-ee-degmada-karaan/,1 = Real News
https://sntv.so,dowladda imaaraadka carabta oo taageertay madaxbannaanida iyo midnimada dhuleed ee soomaaliya,dowladda imaaraadka carabta oo taageertay madaxbannaanida iyo midnimada dhule ee soomaaliya,https://sntv.so/2024/01/18/dowladda-imaaraadka-carabta-oo-taageertay-madaxbannaanida-iyo-midnimada-dhuleed-ee-soomaaliya/,1 = Real News
https://sntv.so,guddoomiyaha gobolka banaadir oo dhagax dhigay waddo laga dhisayo degmada hodan,guddoomiyaha gobolka banaadir oo dhagax dhigay waddo laga dhisayo degmada hodan,https://sntv.so/2024/01/17/guddoomiyaha-gobolka-banaadir-oo-dhagax-dhigay-waddo-laga-dhisayo-degmada-hodan/,1 = Real News
https://sntv.so,danjire jamaaludiin sii deynta qalbidhax waa codsi ka yimid dowladda soomaaliya,danjir jamaaludiin sii deynta qalbidhax waa codsi ka yimid dowladda soomaaliya,https://sntv.so/2018/06/30/danjire-jamaaludiin-sii-deynta-qalbi-dhax-waa-codsi-ka-yimid-dowladda-soomaaliya/,1 = Real News
https://sntv.so,dowladda soomaaliya oo cambaareysay sawaariikhdii lagu ridey riyadh dhageyso,dowladda soomaaliya oo cambaareysay sawaariikhdii lagu ridey riyadh dhageyso,https://sntv.so/2018/03/26/dowladda-soomaaliya-oo-cambaareysay-sawaariikhdii-lagu-ridey-riyadh-dhageyso/,1 = Real News
https://sntv.so,dowladda soomaaliya oo caddeysay mowqifkeeda sacuudiga iyo canada,dowladda soomaaliya oo caddeysay mowqifkeeda sacuudiga iyo canada,https://sntv.so/2018/08/08/dowladda-soomaaliya-oo-caddeysay-mowqifkeeda-sacuudiga-iyo-canada/,1 = Real News
https://sntv.so,wasaaradda dekadaha oo wax kama jiraan ku tilmaantay heshiiska dp world ee dekadda berbera,wasaaradda dekadaha oo wax kama jiraan ku tilmaantay heshiiska dp world ee dekadda berbera,https://sntv.so/2018/03/02/wasaaradda-dekadaha-oo-wax-kama-jiraan-ku-tilmaantay-heshiiska-dp-world-ee-dekadda-berbera/,1 = Real News
https://sntv.so,alshabaab oo sixirooleyaashooda soo ban bixiyay,alshabaab oo sixirooleyaashooda soo ban bixiyay,https://sntv.so/2018/08/24/alshabaab-oo-sixirooleyaashooda-soo-ban-bixiyay/,1 = Real News
https://sntv.so,madaxweyne xasan oo lakulmay wasiirada waxbarashada maamulada,madaxweyn xasan oo lakulmay wasiirada waxbarashada maamulada,https://sntv.so/2022/10/20/madaxweyne-xasan-oo-lakulmay-wasiirada-waxbarashada-maamulada/,1 = Real News
https://sntv.so,madaxweynaha qaranka oo gudoomiyay shirka golaha wasiirada sawiro,madaxweynaha qaranka oo gudoomiyay shirka golaha wasiirada sawiro,https://sntv.so/2022/10/06/madaxweynaha-qaranka-oo-gudoomiyay-shirka-golaha-wasiirada-sawiro/,1 = Real News
https://sntv.so,madaxweynaha kenya oo lagu soo dhaweeyay muqdisho sawirro,madaxweynaha kenya oo lagu soo dhaweeyay muqdisho sawirro,https://sntv.so/2022/06/09/madaxweynaha-kenya-oo-lagu-soo-dhaweeyay-muqdisho-sawirro/,1 = Real News
https://sntv.so,reysul wasaaraha xfs ayaa muqdisho kusoo dhaweeyay wafdi ka socda imaaraadka carabta,reysul wasaaraha xf ayaa muqdisho kusoo dhaweeyay wafdi ka socda imaaraadka carabta,https://sntv.so/2022/06/09/reysul-wasaaraha-xfs-ayaa-muqdisho-kusoo-dhaweeyay-wafdi-ka-socda-imaaraadka-carabta/,1 = Real News
https://sntv.so,culimada soomaaliyeed oo baaq kasoo saartay dagaalka ka socda gobolka sool,culimada soomaaliye oo baaq kasoo saartay dagaalka ka socda gobolka sool,https://sntv.so/2018/10/25/culimada-soomaaliyeed-oo-baaq-kasoo-saartay-dagaalka-ka-socda-gobolka-sool/,1 = Real News
https://sntv.so,dowlad gobaleedyada oo markale xisaab celin la weydiiyay,dowlad gobaleedyada oo markal xisaab celin la weydiiyay,https://sntv.so/2018/10/25/dowlad-gobaleedyada-oo-markale-xisaab-celin-la-weydiiyay/,1 = Real News
https://sntv.so,wasaaradda arrimaha gudaha xfs oo baaq u dirtay madaxda maamul goboleedyada,wasaaradda arrimaha gudaha xf oo baaq u dirtay madaxda maamul goboleedyada,https://sntv.so/2018/10/21/wasaaradda-arrimaha-gudaha-xfs-oo-baaq-u-dirtay-madaxda-maamul-goboleedyada/,1 = Real News
https://sntv.so,madaxda galmudug oo kulan ku aadan muhiimada golayaasha deegaanka uqabatay dadka reer caabudwaaq,madaxda galmudug oo kulan ku aadan muhiimada golayaasha deegaanka uqabatay dadka reer caabudwaaq,https://sntv.so/2018/08/03/madaxda-galmudug-oo-kulan-ku-aadan-muhiimada-golayaasha-deegaanka-uqabatay-dadka-reer-caabudwaaq/,1 = Real News
https://sntv.so,tababar ku saabsan adeegsiga korontada oo ka furmay muqdisho,tababar ku saabsan adeegsiga korontada oo ka furmay muqdisho,https://sntv.so/2018/07/28/tababar-ku-saabsan-adeegsiga-korontada-oo-ka-furmay-muqdisho/,1 = Real News
https://sntv.so,xukuumadda soomaaliya oo daahfurtay habka mideynta canshuurta,xukuumadda soomaaliya oo daahfurtay habka mideynta canshuurta,https://sntv.so/2018/07/21/xukuumadda-soomaaliya-oo-daah-furtay-habka-mideynta-canshuurta/,1 = Real News
https://sntv.so,madaxweyne farmaajo oo dalka ku soo laabtay kaddib madasha iskaashiga soomaaliya ee brussels,madaxweyn farmaajo oo dalka ku soo laabtay kaddib madasha iskaashiga soomaaliya ee brussel,https://sntv.so/2018/07/19/madaxweyne-farmaajo-oo-dalka-ku-soo-laabtay-kaddib-madasha-iskaashiga-soomaaliya-ee-brussels/,1 = Real News
https://sntv.so,raiisul wasaare kuxigeenka soomaaliya oo furay fadhigga aad ee shirka madasha iskaashiga soomaaliya ee brussels,raiisul wasaar kuxigeenka soomaaliya oo furay fadhigga aad ee shirka madasha iskaashiga soomaaliya ee brussel,https://sntv.so/2018/07/16/raiisul-wasaare-kuxigeenka-soomaaliya-oo-furay-fadhigga-1-aad-ee-shirka-madasha-iskaashiga-soomaaliya-ee-brussels/,1 = Real News
https://sntv.so,madaxweynaha jfs oo salaadda jimcaha kula oogay boqolaal shacab ah masjidka abuu hureyra ee suuqa bakaaraha,madaxweynaha jf oo salaadda jimcaha kula oogay boqola shacab ah masjidka abuu hureyra ee suuqa bakaaraha,https://sntv.so/2026/01/09/madaxweynaha-jfs-oo-salaadda-jimcaha-kula-oogay-boqolaal-shacab-ah-masjidka-abuu-hureyra-ee-suuqa-bakaaraha/,1 = Real News
https://sntv.so,fardowso xasan nuur,fardowso xasan nuur,https://sntv.so/author/fardowsa/,1 = Real News
https://sntv.so,warbixinta toddobaadlaha eedowladda federaalka soomaaliya oo soo baxday,warbixinta toddobaadlaha eedowladda federaalka soomaaliya oo soo baxday,https://sntv.so/2026/01/09/warbixinta-toddobaadlaha-ee-dowladda-federaalka-soomaaliya-oo-soo-baxday-25/,1 = Real News
https://sntv.so,wasiirka arrimaha dibadda soomaaliya oo khadka taleefoonka kula hadlay dhiggiisa singapore,wasiirka arrimaha dibadda soomaaliya oo khadka taleefoonka kula hadlay dhiggiisa singapor,https://sntv.so/2026/01/09/wasiirka-arrimaha-dibadda-soomaaliya-oo-khadka-taleefoonka-kula-hadlay-dhiggiisa-singapore/,1 = Real News
https://sntv.so,khawaarij ah oo lagu dilay howlgal qorshaysan oo laga fuliyay saakow,khawaarij ah oo lagu dilay howlgal qorshaysan oo laga fuliyay saakow,https://sntv.so/2026/01/09/18-khawaarij-ah-oo-lagu-dilay-howlgal-qorshaysan-oo-laga-fuliyay-saakow/,1 = Real News
https://sntv.so,diiwaangelinta doorashooyinka qof iyo codka ah ee degmada gaalkacyo oo maanta soo gabagabowday,diiwaangelinta doorashooyinka qof iyo codka ah ee degmada gaalkacyo oo maanta soo gabagabowday,https://sntv.so/2026/01/07/diiwaangelinta-doorashooyinka-qof-iyo-codka-ah-ee-degmada-gaalkacyo-oo-maanta-soo-gabagabowday/,1 = Real News
https://sntv.so,guddoomiyaha dhallinyarada gobolka banaadir oo ka dhiidhiyay faragelinta yhda ee dalkeenna,guddoomiyaha dhallinyarada gobolka banaadir oo ka dhiidhiyay faragelinta yhda ee dalkeenna,https://sntv.so/2026/01/07/guddoomiyaha-dhallinyarada-gobolka-banaadir-oo-ka-dhiidhiyay-faragelinta-yh-da-ee-dalkeenna/,1 = Real News
https://sntv.so,culimada soomaaliyeed oo banaanbax ka dhan ah xadgudubka israal ka dhigay taallada daljirka dahsoon,culimada soomaaliye oo banaanbax ka dhan ah xadgudubka israal ka dhigay taallada daljirka dahsoon,https://sntv.so/2026/01/07/culimada-soomaaliyeed-oo-banaanbax-ka-dhan-ah-xadgudubka-israa11l-ka-dhigay-taallada-daljirka-dahsoon/,1 = Real News
https://sntv.so,guddoomiyaha midowga golayaasha culimada soomaaliyeed oo ka hadlay faragelinta israal,guddoomiyaha midowga golayaasha culimada soomaaliye oo ka hadlay faragelinta israal,https://sntv.so/2026/01/07/guddoomiyaha-midowga-golayaasha-culimada-soomaaliyeed-oo-ka-hadlay-faragelinta-israa11l/,1 = Real News
https://sntv.so,bannaanbax ay culimada soomaaliyeed soo abaabuleen oo ka socda muqdisho,bannaanbax ay culimada soomaaliye soo abaabuleen oo ka socda muqdisho,https://sntv.so/2026/01/07/bannaanbax-ay-culimada-soomaaliyeed-soo-abaabuleen-oo-ka-socda-muqdisho/,1 = Real News
https://sntv.so,dowladda soomaaliya oo cambaareysay socdaalka wasiirka arrimaha dibadda isreal ee hargeysa,dowladda soomaaliya oo cambaareysay socdaalka wasiirka arrimaha dibadda isreal ee hargeysa,https://sntv.so/2026/01/06/dowladda-soomaaliya-oo-cambaareysay-socdaalka-wasiirka-arrimaha-dibadda-isreal-ee-hargeysa/,1 = Real News
https://sntv.so,wafdi ballaaran oo ka socday dowladda turkiga ayaa maanta soo gaaray muqdisho,wafdi ballaaran oo ka socday dowladda turkiga ayaa maanta soo gaaray muqdisho,https://sntv.so/2026/01/06/wafdi-ballaaran-oo-ka-socday-dowladda-turkiga-ayaa-maanta-soo-gaaray-muqdisho/,1 = Real News
https://sntv.so,ciidanka xoogga dalka oo howlgal ka dhacay gedo ku dilay dhagarqabayaal,ciidanka xoogga dalka oo howlgal ka dhacay gedo ku dilay dhagarqabaya,https://sntv.so/2026/01/06/ciidanka-xoogga-dalka-oo-howlgal-ka-dhacay-gedo-ku-dilay-dhagarqabayaal/,1 = Real News
https://sntv.so,madaxwaynaha qaranka oo guddoomiyey shirka golaha wasiirada oo arrimo muhiim ah looga hadlay,madaxwaynaha qaranka oo guddoomiyey shirka golaha wasiirada oo arrimo muhiim ah looga hadlay,https://sntv.so/2026/01/06/madaxwaynaha-qaranka-oo-guddoomiyey-shirka-golaha-wasiirada-oo-arrimo-muhiim-ah-looga-hadlay/,1 = Real News
https://sntv.so,tweets by sntvnews,tweet sntvnew,https://twitter.com/sntvnews1?ref_src=twsrc%5Etfw,1 = Real News
https://sntv.so,qaabkee africa uga adkaan kartaa argagixisada,qaabke africa uga adkaan kartaa argagixisada,https://sntv.so/2022/10/15/qaabkee-africa-uga-adkaan-karaaa-argagixisada/,1 = Real News
https://sntv.so,akhriso warbixin kooban oo ku saabsan xaaaladihii ugu danbeeyey ee covid,akhriso warbixin kooban oo ku saabsan xaaaladihii ugu danbeeyey ee covid,https://sntv.so/2020/11/17/akhriso-warbixin-kooban-oo-ku-saabsan-xaaaladihii-ugu-danbeeyey-ee-covid19/,1 = Real News
https://sntv.so,if covid will change the world order turkey has the lead covid and the turkeys successful response,covid chang world order turkey lead covid turkey success respons,https://sntv.so/2020/06/04/if-covid-19-will-change-the-world-order-turkey-has-the-lead-covid-19-and-the-turkeys-successful-response/,1 = Real News
https://sntv.so,xeer soomaaligii hore iyo xeerarka casriga ee dalka maxay ku kala duwanyihiin maxayse isaga mid yihiin avv dahir mohamed ali,xeer soomaaligii hore iyo xeerarka casriga ee dalka maxay ku kala duwanyihiin maxays isaga mid yihiin avv dahir moham ali,https://sntv.so/2020/03/03/xeer-soomaaligii-hore-iyo-xeerarka-casriga-ee-dalka-maxay-ku-kala-duwanyihiin-maxayse-isaga-mid-yihiin-avv-dahir-mohamed-ali/,1 = Real News
https://sntv.so,adeegsiga baraha bulshada oo ah mel ay ku kulman dadyoowga caalamka ku kala nool,adeegsiga baraha bulshada oo ah mel ay ku kulman dadyoowga caalamka ku kala nool,https://sntv.so/2020/02/15/adeegsiga-baraha-bulshada-oo-ah-mel-ay-ku-kulman-dadyoowga-caalamka-ku-kala-nool/,1 = Real News
https://sntv.so,donald trump oo ku hanjabay in dowladiisu weerari doonto goobood oo iiraan leedahay,donald trump oo ku hanjabay dowladiisu weerari doonto goobood oo iiraan leedahay,https://sntv.so/2020/01/05/donald-trump-oo-ku-hanjabay-in-dowladiisu-weerari-doonto-52-goobood-oo-iiraan-leedahay/,1 = Real News
https://sntv.so,muse abdullahi cirro,muse abdullahi cirro,https://sntv.so/author/kaahiye/,1 = Real News
https://sntv.so,wasiirka waxbarashada xfs oo la kulmay agaasimaha guud ee sanduuqa horumarinta qadar,wasiirka waxbarashada xf oo la kulmay agaasimaha guud ee sanduuqa horumarinta qadar,https://sntv.so/2023/05/19/wasiirka-waxbarashada-xfs-oo-la-kulmay-agaasimaha-guud-ee-sanduuqa-horumarinta-qadar/,1 = Real News
https://sntv.so,magaalada nirobi oo lagu soo gabagabeeyay shir la xiriiray dib u dhiska magaalooyinka dalka sawirro,magaalada nirobi oo lagu soo gabagabeeyay shir la xiriiray dib u dhiska magaalooyinka dalka sawirro,https://sntv.so/2023/05/19/magaalada-nirobi-oo-lagu-soo-gabagabeeyay-shir-la-xiriiray-dib-u-dhiska-magaalooyinka-dalka-sawirro/,1 = Real News
https://sntv.so,wasaaradda waxbarashada iyo tacliinta sare oo ku howlan wax u qabashada ardaydii ka soo cararay suudaan,wasaaradda waxbarashada iyo tacliinta sare oo ku howlan wax u qabashada ardaydii ka soo cararay suudaan,https://sntv.so/2023/05/19/wasaaradda-waxbarashada-iyo-tacliinta-sare-oo-ku-howlan-wax-u-qabashada-ardaydii-ka-soo-cararay-suudaan/,1 = Real News
https://sntv.so,shirka wadamada g oo maanta ka furmaya dalka jabaan,shirka wadamada g oo maanta ka furmaya dalka jabaan,https://sntv.so/2023/05/19/shirka-wadamada-g-7-oo-maanta-ka-furmaya-dalka-jabaan/,1 = Real News
https://sntv.so,madaxweynaha jamhuuriyadda oo warqadaha aqoonsiga ka guddoomay safiirrada cusub ee dalalka jabuuti kanada iyo kuubba,madaxweynaha jamhuuriyadda oo warqadaha aqoonsiga ka guddoomay safiirrada cusub ee dalalka jabuuti kanada iyo kuubba,https://sntv.so/2023/04/04/madaxweynaha-jamhuuriyadda-oo-warqadaha-aqoonsiga-ka-guddoomay-safiirrada-cusub-ee-dalalka-jabuuti-kanada-iyo-kuubba/,1 = Real News
https://sntv.so,dhageyso sheekh bashiir oo khudbadii jimcaha uga hadlay fadliga bishaan iyo dhalashada sanadka cudub ee hijriga,dhageyso sheekh bashiir oo khudbadii jimcaha uga hadlay fadliga bishaan iyo dhalashada sanadka cudub ee hijriga,https://sntv.so/2021/08/13/dhageyso-sheekh-salaad-oo-khudbadii-jimcaha-uga-hadlay-fadliga-bishaan-iyo-dhalashada-sanadka-cudub-ee-hijriga/,1 = Real News
https://sntv.so,akhriso maxaad kala socotaa saynisyahanadii iiraan ee la dilay,akhriso maxaad kala socotaa saynisyahanadii iiraan ee la dilay,https://sntv.so/2020/11/30/akhriso-maxaad-kala-socotaa-saynisyahanadii-iiraan-ee-la-dilay/,1 = Real News
https://sntv.so,akhriso macallinka waa musbaaxa dunidawarbixin,akhriso macallinka waa musbaaxa dunidawarbixin,https://sntv.so/2020/11/21/akhriso-macallinka-waa-musbaaxa-dunida-warbixin/,1 = Real News
https://sntv.so,daawo shugri calow oo u sharaxan guddoonka deegaan king county gobolka washington oo minnesota lagu soo dhaweeyaymuuqaal,daawo shugri calow oo u sharaxan guddoonka deegaan king counti gobolka washington oo minnesota lagu soo dhaweeyaymuuqa,https://sntv.so/2020/11/20/daawo-shugri-calow-oo-u-sharaxan-guddoonka-deegaan-king-county-gobolka-washington-oo-minnesota-lagu-soo-dhaweeyaymuuqaal/,1 = Real News
https://sntv.so,daawo soo laba kacleynta cudurka covid iyo saameynta uu ku yeeshay caruurta qoysaska barakacayaasha ahwarbixin muuqaal,daawo soo laba kacleynta cudurka covid iyo saameynta uu ku yeeshay caruurta qoysaska barakacayaasha ahwarbixin muuqaal,https://sntv.so/2020/11/20/daawo-soo-laba-kacleynta-cudurka-covid-19-iyo-saameynta-uu-ku-yeeshay-caruurta-qoysaska-barakacayaasha-ahwarbixin-muuqaal/,1 = Real News
https://sntv.so,garnaqsi xorriyadda saxaafadda iyo xaqiiqda hortaalla,garnaqsi xorriyadda saxaafadda iyo xaqiiqda hortaalla,https://sntv.so/2020/09/02/garnaqsi-xorriyadda-saxaafadda-iyo-xaqiiqda-hortaalla/,1 = Real News
https://sntv.so,dowladda nigeria oo aqbashay safiirka cusub ee soomaaliya u fadhin doona dalkaasisawirro,dowladda nigeria oo aqbashay safiirka cusub ee soomaaliya u fadhin doona dalkaasisawirro,https://sntv.so/2020/08/26/dowladda-nigeria-oo-aqbashay-safiirka-cusub-ee-soomaaliya-u-fadhin-doona-dalkaasi-sawirro/,1 = Real News
https://sntv.so,daawo barnaamijka weydii dhakhtarka oo marti uu ku yahay dr axmad fartaag oo ka howlgala isbitaalka tamaam,daawo barnaamijka weydii dhakhtarka oo marti uu ku yahay dr axmad fartaag oo ka howlgala isbitaalka tamaam,https://sntv.so/2025/02/21/daawo-barnaamijka-weydii-dhakhtarka-oo-marti-uu-ku-yahay-dr-axmad-fartaag-oo-ka-howlgala-isbitaalka-tamaam/,1 = Real News
https://sntv.so,wasiirka cusub ee wasaaradda arimaha gudaha oo kormeer shaqo ku tahay xarunta nira,wasiirka cusub ee wasaaradda arimaha gudaha oo kormeer shaqo ku tahay xarunta nira,https://sntv.so/2024/04/20/wasiirka-cusub-ee-wasaaradda-arimaha-gudaha-oo-kormeer-shaqo-ku-tahay-xarunta-nira/,1 = Real News
https://sntv.so,hayadda qaxootiga iyo barakacyaasha oo soosaaartay digniino ku wajahan barakacyaasha qaxootiga iyo dadka nugul,hayadda qaxootiga iyo barakacyaasha oo soosaaartay digniino ku wajahan barakacyaasha qaxootiga iyo dadka nugul,https://sntv.so/2024/04/18/hayadda-qaxootiga-iyo-barakacyaasha-oo-soosaaartay-digniino-ku-wajahan-barakacyaasha-qaxootiga-iyo-dadka-nugul/,1 = Real News
https://sntv.so,la xisaabtanka hannaanka maaliyadeed ee barlamaannada dalka oo laga hadlay dhageyso,la xisaabtanka hannaanka maaliyade ee barlamaannada dalka oo laga hadlay dhageyso,https://sntv.so/2021/04/07/la-xisaabtanka-hannaanka-maaliyadeed-ee-barlamaannada-dalka-oo-laga-hadlay-dhageyso/,1 = Real News
https://sntv.so,waxaa dib loo dhigey ciyaarta finalka ee galmudug iyo hirshabeele,waxaa dib loo dhigey ciyaarta finalka ee galmudug iyo hirshabeel,https://sntv.so/2024/01/26/waxaa-dib-loo-dhigey-ciyaarta-finalka-ee-galmudug-iyo-hirshabeele/,1 = Real News
https://sntv.so,xiriirka kubadda cagta jfs oo sheegay in dib loo dhigay jadwalka,xiriirka kubadda cagta jf oo sheegay dib loo dhigay jadwalka,https://sntv.so/2023/12/30/xiriirka-kubadda-cagta-jfs-oo-sheegay-in-dib-loo-dhigay-jadwalka/,1 = Real News
https://sntv.so,soomaaliya oo ka qeyb galeysa tartanka pan african schools championship,soomaaliya oo ka qeyb galeysa tartanka pan african school championship,https://sntv.so/2023/12/10/soomaaliya-oo-ka-qeyb-galeysa-tartanka-pan-african-schools-championship-2023/,1 = Real News
https://sntv.so,naadiyaasha kubbada cagta ee dekadaha iyo gaadiidka oo u safray magaalada baydhabo,naadiyaasha kubbada cagta ee dekadaha iyo gaadiidka oo u safray magaalada baydhabo,https://sntv.so/2023/12/04/naadiyaasha-kubbada-cagta-ee-dekadaha-iyo-gaadiidka-oo-u-safray-magaalada-baydhabo/,1 = Real News
https://sntv.so,soomaaliya oo door weyn ka qaadatay bandhigga ciyaaraha diblomaasiyiinta oo lagu qabtay beijing,soomaaliya oo door weyn ka qaadatay bandhigga ciyaaraha diblomaasiyiinta oo lagu qabtay beij,https://sntv.so/2023/05/13/soomaaliya-oo-door-weyn-ka-qaadatay-bandhigga-ciyaaraha-diblomaasiyiinta-2023-oo-lagu-qabtay-beijing/,1 = Real News
https://sntv.so,xulka qarankeena oo u gudbay finalka jirada koobka bariga iyo bartamaha africa,xulka qarankeena oo u gudbay finalka jirada koobka bariga iyo bartamaha africa,https://sntv.so/2022/10/12/xulka-qarankeena-soomaaliya-ayaa-u-gudbay-final-ka-17-jirada-koobka-bariga-iyo-bartamaha-africa/,1 = Real News
https://sntv.so,cayaartooyda hayland oo ka soo dagay garoonka aadan cabdulle,cayaartooyda hayland oo ka soo dagay garoonka aadan cabdul,https://sntv.so/2021/08/29/cayaartooyda-hayland-oo-ka-soo-dagay-garoonka-aadan-cabdulle/,1 = Real News
https://sntv.so,cristinano ronaldo oo dib ugu laabanaya manchester united,cristinano ronaldo oo dib ugu laabanaya manchest unit,https://sntv.so/2021/08/28/cristinano-ronaldo-oo-dib-ugu-laabanaya-manchester-united/,1 = Real News
https://sntv.so,tababaraha juventus oo ka hadlay tagitaanka ronaldo,tababaraha juventu oo ka hadlay tagitaanka ronaldo,https://sntv.so/2021/08/27/tababaraha-juventus-oo-ka-hadlay-tagitaanka-ronaldo/,1 = Real News
https://sntv.so,cayaar kubadda cagta ah oo lagu kala yaacay kadib markii garsoorihii la soo baxay bastoolad,cayaar kubadda cagta ah oo lagu kala yaacay kadib markii garsoorihii la soo baxay bastoolad,https://sntv.so/2021/08/22/cayaar-kubadda-cagta-ah-oo-lagu-kala-yaacay-kadib-markii-garsoorihii-la-soo-baxay-bastoolad/,1 = Real News
https://sntv.so,ergayga gurmadka abaaraha oo canada kala hadlay kordhinta gurmadka looga jawaabayo abaaraha ka jira soomaaliya,ergayga gurmadka abaaraha oo canada kala hadlay kordhinta gurmadka looga jawaabayo abaaraha ka jira soomaaliya,https://sntv.so/2022/09/28/ergayga-gurmadka-abaaraha-oo-canada-kala-hadlay-kordhinta-gurmadka-looga-jawaabayo-abaaraha-ka-jira-soomaaliya/,1 = Real News
https://sntv.so,daawomaxaa iska bedelay ciyaaraha ama madadaalada caruurta gaar ahaan gabdhaha dadoodu ka yartahay ka sano,daawomaxaa iska bedelay ciyaaraha ama madadaalada caruurta gaar ahaan gabdhaha dadoodu ka yartahay ka sano,https://sntv.so/2022/08/15/daawomaxaa-iska-bedelay-ciyaaraha-ama-madadaalada-caruurta-gaar-ahaan-gabdhaha-dadoodu-ka-yartahay-10-ka-sano/,1 = Real News
https://sntv.so,daawointabadan goobaha ganacsi ee gubta waxaa yaalla oo dabku halakeeyaa lacago kaash ah iyadoo dunida casri isku bedeshay haddaba sidee looga gudbi karaa,daawointabadan goobaha ganacsi ee gubta waxaa yaalla oo dabku halakeeyaa lacago kaash ah iyadoo dunida casri isku bedeshay haddaba side looga gudbi karaa,https://sntv.so/2022/05/31/daawointabadan-goobaha-ganacsi-ee-gubta-waxaa-yaalla-oo-dabku-halakeeyaa-lacago-kaash-ah-iyadoo-dunida-casri-isku-bedeshay-haddaba-sidee-looga-gudbi-karaa/,1 = Real News
https://sntv.so,sawirroergayga gaarka ah ee arimaha gurmadka abaaraha oo kulan maanta la yeeshay safiirka dowladda imaaradka carabta ee soomaaliya,sawirroergayga gaarka ah ee arimaha gurmadka abaaraha oo kulan maanta la yeeshay safiirka dowladda imaaradka carabta ee soomaaliya,https://sntv.so/2022/05/30/sawirroergayga-gaarka-ah-ee-arimaha-gurmadka-abaaraha-oo-kulan-maanta-la-yeeshay-safiirka-dowladda-imaaradka-carabta-ee-soomaaliya/,1 = Real News
https://sntv.so,ergayga gaarka ah madaxweynaha soomaaliya u qaabilsan arrimaha gurmadka abaaraha iyo wasiirada gargaarka dowladd goboleedyada oo kulmay,ergayga gaarka ah madaxweynaha soomaaliya u qaabilsan arrimaha gurmadka abaaraha iyo wasiirada gargaarka dowladd goboleedyada oo kulmay,https://sntv.so/2022/05/29/ergayga-gaarka-ah-madaxweynaha-soomaaliya-u-qaabilsan-arrimaha-gurmadka-abaaraha-iyo-wasiirada-gargaarka-dowladd-goboleedyada-oo-kulmay/,1 = Real News
https://www.garoweonline.com/index.php/so,stc leader alzubaidi fled yemen to uae via somaliland saudiled coalition says,stc leader alzubaidi fled yemen uae via somaliland saudil coalit say,https://www.garoweonline.com/index.php/en/news/world/stc-leader-al-zubaidi-fled-yemen-to-uae-via-somaliland-saudi-led-coalition-says,1 = Real News
https://www.garoweonline.com/index.php/so,opinion sovereignty snafu somalia israel and somalilands diplomatic dance,opinion sovereignti snafu somalia israel somaliland diplomat danc,https://www.garoweonline.com/index.php/en/opinions/opinion-sovereignty-snafu-somalia-israel-and-somaliland-s-diplomatic-dance,1 = Real News
https://www.garoweonline.com/index.php/so,trump brokers israelsyria security pact to deescalate border tensions,trump broker israelsyria secur pact deescal border tension,https://www.garoweonline.com/index.php/en/news/world/trump-brokers-israel-syria-security-pact-to-de-escalate-border-tensions,1 = Real News
https://www.garoweonline.com/index.php/so,deadly landmine in central somalia leaves civilians dead,deadli landmin central somalia leav civilian dead,https://www.garoweonline.com/index.php/en/news/somalia/deadly-landmine-in-central-somalia-leaves-civilians-dead,1 = Real News
https://www.garoweonline.com/index.php/so,india rejects claims of talks with somaliland denies any move toward recognition,india reject claim talk somaliland deni move toward recognit,https://www.garoweonline.com/index.php/en/news/somalia/india-rejects-claims-of-talks-with-somaliland-denies-any-move-toward-recognition,1 = Real News
https://www.garoweonline.com/index.php/so,puntland president accuses somaliland of of serious provocation,puntland presid accus somaliland seriou provoc,https://www.garoweonline.com/index.php/en/news/somaliland/puntland-president-accuses-somaliland-of-of-serious-provocation,1 = Real News
https://www.garoweonline.com/index.php/so,uhuru picks noordiin haji as the new director of public prosecution,uhuru pick noordiin haji new director public prosecut,https://www.garoweonline.com/index.php/en/world/africa/uhuru-picks-noordiin-haji-as-the-new-director-of-public-prosecution,1 = Real News
